,review_body,review_date,hotelName,hotelUrl
214,"It is like a five star hotel!!!!Super in everything !The room was very clean ,organized ,spacious and big.I stayed with my two kids ages 9 and 3 years old !We were very comfortable !Flavio the director is so supportive !I will stay again for sure !!!!!","May 7, 2019","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
215,"We recently stayed at one of the suitime appartments in Milan. The appartment was very comfortable and had everything we needed. However, what truly made the stay there amazing was the hospitality of the host Flavio. He is an incredibly kind person, and gave us all the insight on where to go in Milan and anything we wanted to know. It is rare to find such a genuine person, and we were very blessed to meet him.Grazie Flavio! We will gladly visit again! Annerixt and Marion","March 7, 2019","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
216,"We enjoyed everything about this hotel, the room, the layout, the attentive service, the peaceful ambience, the central location, the cleanliness...Stronly recommended for families or couples. Peope in charge go out of their way to accommodate guests!","February 18, 2019","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
217,"Very cozy and a modern apartment. Very clean, great location - 15 walk from all the major tourist attractions. Big flat screen TV (in case you are a TV junky :) ), fridge, good tableware.The only minor issue was the internet - not bad, but could be better","January 7, 2019","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
218,Stayed here with my wife and teenage son and we absolutely loved our stay. Favio and Christian were super responsive and helpful and the room was maintained very well and cleaned thoroughly. Nearest train station is like just a 5 mins walk away and it is walkable to Duomo in about 20 mins.Would highly recommend this place to people who want to stay away from crowds and constant buzz of the city centre.,"August 9, 2018","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
219,"This split level apartment was great for 3 adults. The responsiveness and helpfulness is the hosts are amazing. As we were arriving after the recommended check in time, the hosts made it easier for us to get he apartment keys and were very quick on email to make sure we were all settled in. Only tip is if you are staying in the room at the top you may have to leave your luggage at the bottom as is it a narrow stair case to get to the other bed/kitchen area. It is a 15min walk to the last supper which was great and the area is lovely and quiet. We really enjoyed our stay. ","August 5, 2018","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
220,"Very good location, excellent kitchen, but above all the most amazing staff!!!!Whatever you think is wrong with the appartment is annuled by their kindness and readiness to help.So rare to meet such nice people.","February 4, 2018","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
221,"I first have to mention that the description of “available beds” is inaccurate. The “sofa beds” are actually real mattresses on a wooden support, the size of a twin bed, which are by all means much better! We were a party of four and absolutely needed additional two separate beds. Everyone definitely had a good night sleep. I usually discard rooms with sofa beds. However from the beginning via email, Flavio was very helpful and immediately reassured me they would put in an extra bed if necessary. The appartment was very clean. Beds were very comfy. I appreciated the spotless white bed linen. Flavio and Annie were very helpful and extremely nice and welcoming people. The appartment and staff deserve a 5. However, the only reason I rated it 4 was due to the location. Not as central as I had expected it. The building is beautiful and well-kept, you have a parking nearby but public transport it’s a bit far for people who have physical disabilities like me. The 7 mins walk to the tram it would take anybody, was a 20min walk for me. Took taxis thereafter to Piazza del Duomo which is 2.1km away. I definitely recommend this place. ","December 29, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
222,"The trip started with meeting Flavio; what a wonderful person. He tries very hard to make stay the best. We were ther over a week and could not say enough on the place. It was 30 min walk to anywhere, and we did day trips everyday. The train station was close by subway. Travelled to Torino, bergamo, como/bellagio, Verona. Milan also was amazing. The place. Would not be for people who could not climb stairs as the kitchen was on second floor of the suite. It had all the amenities needed.","October 20, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
223,"The apartment was well located, clean and had all expected amenities. It was well laid out and comfortable.Flavio greets you personally and gives you excellent tips on what to do and where to eat in Milano. I have never had such kind and expert advise. Flavio was easy to contact and always ready to help make our stay as enjoyable and trouble free as possible.I highly recommend Suitime to anyone travelling to Milano. I hope Flavio expands his business to other countries.","September 13, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
224,This is a series of two floor suites complete with kitchens in an interesting part of Milan. There is no front desk or concierge but the proprietor is always available. It is close to some good restaurants and mini markets. You can walk to the Last Supper or take a cab to the Duomo. It is near some excellent shopping off the beaten tourist path. The building itself is quite historical and there is a beautiful garden.,"July 10, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
225,"We visited Milan in July 2016 and we stayed for 3 nights at this beautiful apartment block. I have to say I was reluctant at the beginning however once we got in and we met the brothers who are in charge of this place we got exited.The place might not be right in the heart of Milan centre but everything is at proximity.The stay was quite enjoyable, the apartment had everything you could possibly want, even drinks.Thank you guys for making our stay in Milan so memorable.We will definitely be back","May 11, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
226,"was grets the room and the galria was perfect like brand new, espreso too:-) the hotel is 2-3 km from the city. you have parking 5-10 eur - +nir the hotel .thanks to i hope to come milano again. thank for allshlomi ","April 11, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
227,"Great accommodation. Apartment was very clean, modern with good use of space. Loved the simplistic décor. Bed linen was spotless and beds very comfy. Good location with a short walk to the centre. Met Flavio, the owner of Suitime, who was very welcoming and friendly. Would definitely recommend!","January 4, 2017","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
228,"Suitime was a very comfortable and convenient place to stay in Milan, and the owners, Flavio and Rudina, are wonderful hosts! They gave us all the info we needed ahead of time to access the building where the suites are located, and they were very friendly and helpful when they met us at check-in. The suites were very clean and bright and equipped with helpful amenities, such as bath products, coffee & tea, and a mini fridge. The beds were comfortable, and the bathrooms were spacious. Potential visitors should be aware that each suite has two levels with a staircase in between them. Also the room on the 2nd level is like a loft area with an inset railing that overlooks the first floor, so the two levels are not completely separate and private from each other. For our group of family and friends, it was a fine arrangement to share space but also have some separation of living space.The historic building that the suites are located in is beautiful, including the inner courtyard that leads to the hallway where the rooms are. The neighborhood is clean and safe... there is absolutely no disturbance from the prison facility across the street. We found a great cafe nearby called Colonial Cafe to have coffee & breakfast at each morning, so it's no problem that breakfast is not provided at the suites. Suitime is located only about 600 m, or a 7-8 minute walk, from the Conciliazione Metro stop, so getting to and from sites around Milan is no problem.We took a 2-day trip to Lake Como, and Flavio & Rudina were very accommodating to let us leave our large luggage with them until we came back. Upon our return, we rented a car, and Flavio was very helpful to let us know about needing to pay for a city tax required for driving in the city center of Milan and how to buy the ticket for it, which the car rental office had not told us anything about.","November 25, 2016","5    Suitime Milano
Name: hotel_name, dtype: object",http://www.tripadvisor.com/Hotel_Review-g187849-d2541598-Reviews-Suitime_Milano-Milan_Lombardy.html
